,id,text,link,created_at,tweet_type,user.screen_name,user.name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation
20279,898155128355729408,"ICYMI: push for ""sanctuary campus"" status at UH. But administrators say it's not that simple #khou11… https://t.co/vQOee25mY6",http://twitter.com/JMilesKHOU/statuses/898155128355729408,2017-08-17 12:10:44+00:00,original_tweet,jmileskhou,Jason Miles,38213679,5100,10364,True,2009-05-06T16:15:33.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHbjUz3VoAEPm3f.jpg'],
20283,898155863407378435,"Get your #Eclipse2017 shades ready! 😎Forecasts look to keep the path of totality clear in the west, but could bring… https://t.co/FYPvTc3OfV",http://twitter.com/WeatherNation/statuses/898155863407378435,2017-08-17 12:13:39+00:00,original_tweet,weathernation,WeatherNation,25531732,3851,129040,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DHbj7H2UIAAMMeF.jpg'],United States
20293,898156804412198912,Moderate risk of rip currents expected along area beaches this morning with conditions gradually improving this aft… https://t.co/5V7Zd1jHGQ,http://twitter.com/NWSBrownsville/statuses/898156804412198912,2017-08-17 12:17:23+00:00,original_tweet,nwsbrownsville,NWS Brownsville,590190799,1181,7975,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DHbkoSrU0AEBvjV.jpg'],
22435,898159025241698304,Today heat index will be close to 108F across SE Texas. Heat advisory may be needed if heat index &gt; 108F.… https://t.co/CVu3pzZ8sy,http://twitter.com/NWSHouston/statuses/898159025241698304,2017-08-17 12:26:13+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,24352,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DHbm3wxU0AAEmn-.jpg'],
22441,898159919622492161,"In these trying times, at least he can enjoy the comfort and lumbar support that can only be provided by Big Pillow… https://t.co/RSunVeVwKJ",http://twitter.com/mattlanza/statuses/898159919622492161,2017-08-17 12:29:46+00:00,original_tweet,mattlanza,Matt Lanza,16752675,4135,10290,True,2008-10-15T02:25:36.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHbnrrfUwAE91d8.jpg'],
26283,898160137906651137,GOP lawmakers are weighing a proposal to have the GOP caucus vote as a bloc in the next speaker’s race. #txlege… https://t.co/S3PXhoYNkZ,http://twitter.com/TexasTribune/statuses/898160137906651137,2017-08-17 12:30:38+00:00,original_tweet,texastribune,Texas Tribune,44513878,60569,148162,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHbn4k8UwAQ0_kP.jpg'],
26288,898160777252790273,"With heat index values close to 108F today, here are some signs of heat stress/exhaustion. Also look before you loc… https://t.co/RnEEpBNnjK",http://twitter.com/NWSHouston/statuses/898160777252790273,2017-08-17 12:33:10+00:00,original_tweet,nwshouston,NWS Houston,600958397,349,24352,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DHbodzoXcAAaV8R.jpg', 'http://pbs.twimg.com/media/DHbodsFXcAEUpub.jpg']",
4748,898163768571576321,"A #tropical depression is likely to form soon, tracking into the Windward Islands, then Caribbean Sea. #91L… https://t.co/ShVBJ6lmwb",http://twitter.com/weatherchannel/statuses/898163768571576321,2017-08-17 12:45:04+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6335,2899857,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHbrL8ZU0AA6qBX.jpg'],
596,898166583721373697,"Lately, I'm feeling like I'm back in 1971. Nixon versus the hippies. Law &amp; order versus peace &amp; love. Frazier versu… https://t.co/lxk2mX83hj",http://twitter.com/BillBishopKHOU/statuses/898166583721373697,2017-08-17 12:56:15+00:00,original_tweet,billbishopkhou,The Bishop,19720364,1769,8006,True,2009-01-29T17:02:41.000Z,,animated_gif,['https://video.twimg.com/tweet_video/DHbtvf-U0AAYeX0.mp4'],
81338,898167575464603650,USAF Hurricane Hunter to investigate low pressure #91L this afternoon. High chance of tropical cyclone development.… https://t.co/p1cDhRRZX5,http://twitter.com/NHC_Atlantic/statuses/898167575464603650,2017-08-17 13:00:11+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265257,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHbuj6JXYAANFpw.jpg'],
81356,898168436945190913,NHC closely watching 3 tropical disturbances over Atlantic basin in addition to Hurricane Gert.… https://t.co/Mg55sbvWlR,http://twitter.com/NHC_Atlantic/statuses/898168436945190913,2017-08-17 13:03:37+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265259,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHbvCY8XgAAa5Jt.jpg', 'http://pbs.twimg.com/media/DHbvCZcW0AEGHON.jpg']",
81364,898169042804060160,Talking Preparedness at the  United States Coast Guard Sector/ Air Station Corpus Christi Family Night event. Thank… https://t.co/qOWG233Qly,http://twitter.com/ReadyCC/statuses/898169042804060160,2017-08-17 13:06:01+00:00,original_tweet,readycc,Corpus Christi OEM,75093561,200,1351,False,2009-09-17T19:30:58.000Z,"Corpus Christi, Texas",photo,"['http://pbs.twimg.com/media/DHbv-IhV0AQww-d.jpg', 'http://pbs.twimg.com/media/DHbv-ImUwAE3h3H.jpg', 'http://pbs.twimg.com/media/DHbv-IxU0AArBlO.jpg', 'http://pbs.twimg.com/media/DHbv-IiUQAAuATQ.jpg']",
83475,898171410056712193,"17-year-old shot in southeast #Houston apartment complex refused to answer police questions, HPD says… https://t.co/ALdlOSHxJl",http://twitter.com/KHOU/statuses/898171410056712193,2017-08-17 13:15:26+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,995,600299,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHbyItlXUAEZAHP.jpg', 'http://pbs.twimg.com/media/DHbyIr-XgAE3mZH.jpg']",
74965,898173343496511488,It's been 45 years since we had at least an Atl. #tropical depression + total solar #eclipse. Perhaps 2 Monday?… https://t.co/zVdYIMMznN,http://twitter.com/weatherchannel/statuses/898173343496511488,2017-08-17 13:23:07+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6335,2899914,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHbz5OKU0AE1zgP.jpg'],
74966,898174105891074048,Rising property tax bills affect almost everyone in the state. We asked Texans how they have been affected.… https://t.co/7F7vPQm0bg,http://twitter.com/TexasTribune/statuses/898174105891074048,2017-08-17 13:26:08+00:00,original_tweet,texastribune,Texas Tribune,44513878,60569,148164,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHb0lppV0AAtCgx.jpg'],
67698,898180440074457088,"Curious if anyone has thoughts on the upper low/wave feature N of Hispaniola. Not going to develop anytime soon, bu… https://t.co/bIBY7seZA9",http://twitter.com/mattlanza/statuses/898180440074457088,2017-08-17 13:51:18+00:00,original_tweet,mattlanza,Matt Lanza,16752675,4135,10292,True,2008-10-15T02:25:36.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DHb54zLUMAA4HYK.mp4'],
67702,898180783952855040,Thursday #MorningReport . @kiii3news https://t.co/ZIfqncj8d2,http://twitter.com/KristinDiaz_TV/statuses/898180783952855040,2017-08-17 13:52:40+00:00,original_tweet,kristindiaz_tv,Kristin Diaz,2825322668,474,1080,False,2014-09-22T00:22:01.000Z,Texas,video,['https://video.twimg.com/ext_tw_video/898180536820088832/pu/vid/320x180/Jgv8rDg5pvao2yii.mp4'],
67715,898182609766948864,1/ We asked all 38 Texans in Congress if Trump's response to #Charlottesville is encouraging white nationalists.… https://t.co/mqrT8RkkS5,http://twitter.com/TexasTribune/statuses/898182609766948864,2017-08-17 13:59:56+00:00,original_tweet,texastribune,Texas Tribune,44513878,60570,148167,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHb8BdgU0AAMNzQ.jpg'],
41829,898184089924239360,"It wasn't a bullet train or hyper loop.. But at least the Sunbeam ""Streamliner"" had AC. Houston↔️Dallas service for… https://t.co/CS69ib87Lx",http://twitter.com/JMilesKHOU/statuses/898184089924239360,2017-08-17 14:05:49+00:00,original_tweet,jmileskhou,Jason Miles,38213679,5100,10364,True,2009-05-06T16:15:33.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHb9qnyUAAM3A_x.jpg'],
41839,898185136772194305,"25 years ago today - 11 AM August 17, 1992 - Tropical Storm Andrew was named. It was just over 2500 miles from Miam… https://t.co/ePyjG28ybo",http://twitter.com/TWCBryan/statuses/898185136772194305,2017-08-17 14:09:58+00:00,original_tweet,twcbryan,Bryan Norcross,349785521,40,7364,False,2011-08-06T17:57:17.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DHb-FiAWsAAEw1H.jpg', 'http://pbs.twimg.com/media/DHb-HZHXsAAtuKm.jpg', 'http://pbs.twimg.com/media/DHb-JgMXoAEpH2p.jpg', 'http://pbs.twimg.com/media/DHb-LcnXYAA11Sx.jpg']",
34036,898188788454895618,"A tornado was spotted in Nicollet, Minnesota, yesterday. Severe storms to continue in Midwest today:… https://t.co/Oar5aO2WhZ",http://twitter.com/breakingweather/statuses/898188788454895618,2017-08-17 14:24:29+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,843272,True,2009-01-16T15:43:35.000Z,"State College, PA",video,['https://video.twimg.com/ext_tw_video/898188567670919169/pu/vid/320x180/1cdlMkBxCJyXDGz9.mp4'],
34038,898188974245769216,"Houston Forecast: @chitakhou  says a heat advisory is possible again today- hot, hot, hot thru the weekend… https://t.co/22kjKQoG6o",http://twitter.com/KHOUweather/statuses/898188974245769216,2017-08-17 14:25:13+00:00,original_tweet,khouweather,KHOU Weather,18736115,339,13534,True,2009-01-07T20:14:32.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DHcCHG5UQAAoWW_.jpg'],
34040,898189329461391360,President Trump tweets about movement to remove Confederate monuments calling it 'so foolish' --&gt;… https://t.co/VnFDZeXW2d,http://twitter.com/KPRC2/statuses/898189329461391360,2017-08-17 14:26:38+00:00,original_tweet,kprc2,KPRC 2 Houston,27583598,1535,540453,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHcCbhXW0AEnpUP.jpg'],
34043,898189640754245633,Though it won't be cloud-free everywhere along the #eclipse path of totality... model trends are encouraging with r… https://t.co/SpVEXdznPA,http://twitter.com/RobMarciano/statuses/898189640754245633,2017-08-17 14:27:52+00:00,original_tweet,robmarciano,Rob Marciano,26213879,687,230067,True,2009-03-24T10:54:38.000Z,New York,animated_gif,['https://video.twimg.com/tweet_video/DHcCpAtUMAAX-FR.mp4'],
51066,898194416728506371,Tropical Storm Warning in effect for portions of the Windward Islands for Potential Tropical Cyclone #Nine… https://t.co/nsWjjGQ80f,http://twitter.com/NHC_Atlantic/statuses/898194416728506371,2017-08-17 14:46:51+00:00,original_tweet,nhc_atlantic,NHC Atlantic Ops,299798272,0,265300,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DHcHCmbW0AAF3X_.jpg'],
51076,898194762653741056,The NHC is issuing advisories on what they expect to become a tropical cyclone later today. Harvey is the next name… https://t.co/dwOowzLjK8,http://twitter.com/BrooksKHOU/statuses/898194762653741056,2017-08-17 14:48:13+00:00,original_tweet,brookskhou,Brooks Garner,28857255,1428,10479,True,2009-04-04T19:48:42.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHcHX4KUwAAfCEI.jpg'],
51078,898194807692173317,The Bay Jammin Concert Series concludes tonight with Jimmy Willden Band &amp; Hilda Lamas! End summer the right way at… https://t.co/FLhBnwXotP,http://twitter.com/cityofcc/statuses/898194807692173317,2017-08-17 14:48:24+00:00,original_tweet,cityofcc,CityOfCorpusChristi,32135940,190,9377,True,2009-04-16T20:15:21.000Z,"Corpus Christi, TX",photo,['http://pbs.twimg.com/media/DHcHapwVoAId8l-.jpg'],
55802,898195540839673858,Congrats to all who received commendation awards Wed. night for their hard work &amp; life saving efforts!  Full album:… https://t.co/IqOdQSAUz7,http://twitter.com/HCSOTexas/statuses/898195540839673858,2017-08-17 14:51:19+00:00,original_tweet,hcsotexas,HCSOTexas,1115569892,994,16788,True,2013-01-23T23:55:17.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHcHj88VoAEOQ2W.jpg', 'http://pbs.twimg.com/media/DHcHj83VYAEGTUm.jpg', 'http://pbs.twimg.com/media/DHcHkRUUIAAkQOv.jpg', 'http://pbs.twimg.com/media/DHcHj9aUQAI5SME.jpg']",
55820,898196784647950337,@HireHOUYouth on assignment at Houston Airports gained real job experience! We wish you the best of luck!… https://t.co/BjKJZStloE,http://twitter.com/iah/statuses/898196784647950337,2017-08-17 14:56:15+00:00,original_tweet,iah,Houston Bush Airport,154566409,335,18982,True,2010-06-11T15:58:11.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHcJKRvUQAAu2Vt.jpg'],"Houston, TX"
88325,898200682791976960,Potential Tropical Cyclone Nine is heading toward the Windward Islands. Tropical storm watches and warnings issued:… https://t.co/9RINJS9mHT,http://twitter.com/weatherchannel/statuses/898200682791976960,2017-08-17 15:11:45+00:00,original_tweet,weatherchannel,The Weather Channel,20998647,6335,2900073,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DHcMwqFV0AA9Smq.jpg'],
88345,898202494014300160,Deseando seguir conversando en español con nuestra comunidad próspera y diversa. @UniNoticias @SheriffEd_HCSO… https://t.co/VI4M0uiv0y,http://twitter.com/HCSOTexas/statuses/898202494014300160,2017-08-17 15:18:57+00:00,original_tweet,hcsotexas,HCSOTexas,1115569892,996,16789,True,2013-01-23T23:55:17.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHcOZsFVoAAwrsH.jpg'],"Houston, TX"
101100,898204310076407808,"At look at PTC-9 from GOES-16, IR and VIS Satellite Blend.  Awesome Detail of storm development!  #Goes16… https://t.co/lW8v2VaxZv",http://twitter.com/WeatherNation/statuses/898204310076407808,2017-08-17 15:26:10+00:00,original_tweet,weathernation,WeatherNation,25531732,3851,129043,True,2009-03-20T16:42:05.000Z,,video,['https://video.twimg.com/ext_tw_video/898203719640031232/pu/vid/320x180/vgzkNDRBO9jp4jzY.mp4'],"Colorado, USA"
101106,898204846200946694,More people are moving to @HoustonTX. We must be innovative in transportation. This is a step in moving Texas &amp; reg… https://t.co/vuuFhtmi02,http://twitter.com/SylvesterTurner/statuses/898204846200946694,2017-08-17 15:28:17+00:00,original_tweet,sylvesterturner,Sylvester Turner,115105973,1400,28983,True,2010-02-17T16:39:53.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHcQiL0VYAAh5VK.jpg', 'http://pbs.twimg.com/media/DHcQiMIUwAEbUhG.jpg', 'http://pbs.twimg.com/media/DHcQiLnUMAQxQf_.jpg', 'http://pbs.twimg.com/media/DHcQiMHVYAAHqRq.jpg']",
101104,898204992720556035,The University of North Texas System has picked a top administrator at NASA as its next chancellor.… https://t.co/Z9ze1HrXrq,http://twitter.com/TexasTribune/statuses/898204992720556035,2017-08-17 15:28:52+00:00,original_tweet,texastribune,Texas Tribune,44513878,60570,148177,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DHcQrgMUMAA0I0h.jpg'],
95790,898206159395540992,"BREAKING: Police in Barcelona say a van has mounted a sidewalk, struck several people in the Las Ramblas district… https://t.co/Bq0u02K9rO",http://twitter.com/KHOU/statuses/898206159395540992,2017-08-17 15:33:30+00:00,original_tweet,khou,KHOU 11 News Houston,15791186,995,600342,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DHcRvZoW0AATRaP.jpg'],
95800,898206591979311105,Texas is open for business and we're providing infrastructure for business. There's no better place for business th… https://t.co/Jyoluwn9ga,http://twitter.com/SylvesterTurner/statuses/898206591979311105,2017-08-17 15:35:14+00:00,original_tweet,sylvesterturner,Sylvester Turner,115105973,1400,28984,True,2010-02-17T16:39:53.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHcSHqaVoAAm0xQ.jpg', 'http://pbs.twimg.com/media/DHcSHrCUIAINgaY.jpg', 'http://pbs.twimg.com/media/DHcSHqZU0AAwGr6.jpg', 'http://pbs.twimg.com/media/DHcSHrFU0AAE4vS.jpg']",
103616,898207868222140418,"2 of 3 tropical systems in the Atlantic will approach the Caribbean, Central America and the US in the coming days:… https://t.co/rP50FhwQ0l",http://twitter.com/breakingweather/statuses/898207868222140418,2017-08-17 15:40:18+00:00,original_tweet,breakingweather,AccuWeather,19071682,2013,843304,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DHcTSzEV0AA3UVv.jpg'],
103617,898208016557891584,"A few areas from DFW to the Red River Valley received locally 2-4"" of rainfall. The localized heavy rains resulted… https://t.co/b7TWxMqMAX",http://twitter.com/NWSFortWorth/statuses/898208016557891584,2017-08-17 15:40:53+00:00,original_tweet,nwsfortworth,NWS Fort Worth,589123768,174,83421,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DHcTa9QUAAA-M35.jpg'],
103621,898208366908100610,"On #NationalNonProfitDay, we appreciate the work of Non-Profit partners before, during and after disasters.… https://t.co/lyEdJtrwmT",http://twitter.com/HoustonOEM/statuses/898208366908100610,2017-08-17 15:42:17+00:00,original_tweet,houstonoem,Houston OEM,138189751,443,19483,True,2010-04-28T21:48:46.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DHcSoyRUIAAFRaX.jpg', 'http://pbs.twimg.com/media/DHcSoynUIAAKPce.jpg', 'http://pbs.twimg.com/media/DHcSoy-VYAEt-5h.jpg']",
103631,898209188618391553,A Heat Advisory is in effect from 2 PM to 7 PM for portions of the Coastal Plains where heat index values will peak… https://t.co/GvuTJmZdjZ,http://twitter.com/NWSSanAntonio/statuses/898209188618391553,2017-08-17 15:45:33+00:00,original_tweet,nwssanantonio,NWS San Antonio,594749537,184,22797,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DHcUef2XoAAhPrN.jpg'],
103636,898209688315207680,"If you want to remember the past, but also want to keep this plaque, one could just add one beneath it that reads:… https://t.co/g3C5dlzHNm",http://twitter.com/davidmcswane/statuses/898209688315207680,2017-08-17 15:47:32+00:00,original_tweet,davidmcswane,J. David McSwane,16235644,640,2449,True,2008-09-11T07:02:26.000Z,"Austin, TX",photo,['http://pbs.twimg.com/media/DHcUzouUMAAgcQ1.jpg'],
