,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,trop-out,cone,arrival,prob,surge,key-msg,ww,threat-impact,conv-out,meso-disc,rain-fore,rain-out,riv-flood,spag,text-img,model,evac,other-fore,other-non-fore,video,ww_exp,ww_cone,ww_md,official,unofficial,spanish,image_count,text,user.name
476,901178867574034433,http://twitter.com/NWSHouston/statuses/901178867574034433,2017-08-25 20:25:59+00:00,original_tweet,nwshouston,600958397,349,30034,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIGhZxLXYAEZG9V.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,2,"Here's the latest radar and satellite imagery for #HurricaneHarvey, now Category 3 with max sustained winds of 120… https://t.co/YohNtONnHF",NWS Houston
477,901179934445637632,http://twitter.com/breakingweather/statuses/901179934445637632,2017-08-25 20:30:14+00:00,original_tweet,breakingweather,19071682,2014,848332,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIGiX43XcAA_TR-.jpg'],,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"The eye of #HurricaneHarvey is 85 miles away from Corpus Christi, Texas and is expected to make landfall tonight.… https://t.co/e5mb4F4CSV",AccuWeather
478,901180922980179968,http://twitter.com/NWSCorpus/statuses/901180922980179968,2017-08-25 20:34:09+00:00,original_tweet,nwscorpus,589561485,81,16302,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIGjQYhUIAAf75C.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,MAJOR FLOODING expected along the Guadalupe River near Bloomington. Additional impacts from storm surge is expected… https://t.co/YFZsYR1fIP,NWS Corpus Christi
479,901182243644866566,http://twitter.com/NWSCorpus/statuses/901182243644866566,2017-08-25 20:39:24+00:00,original_tweet,nwscorpus,589561485,81,16311,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIGkdUGVwAAL3rr.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,MAJOR FLOODING expected along the Mission River at Refugio. Additional impacts from storm surge are expected.… https://t.co/ZcAEtku156,NWS Corpus Christi
480,901182588907343874,http://twitter.com/NWSCorpus/statuses/901182588907343874,2017-08-25 20:40:47+00:00,original_tweet,nwscorpus,589561485,81,16316,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIGkoSxUQAAfXXu.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,MAJOR FLOODING expected along the Aransas River near Skidmore. Additional impacts from storm surge are expected.… https://t.co/H0m6Rc4GhR,NWS Corpus Christi
481,901183516318330883,http://twitter.com/JimCantore/statuses/901183516318330883,2017-08-25 20:44:28+00:00,original_tweet,jimcantore,21388284,2146,922147,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,photo,['http://pbs.twimg.com/media/DIGlmBQVoAABnp8.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,7day  RAIN 4cast still showing unthinkable totals w/ #Harvey.  Our 4th largest city (Houston) prone to extensive fl… https://t.co/SVvGkTGYaj,Jim Cantore
482,901184539464273920,http://twitter.com/NWSFortWorth/statuses/901184539464273920,2017-08-25 20:48:32+00:00,original_tweet,nwsfortworth,589123768,176,83972,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIGmT1cXYAc7pp7.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,1,A lot of rain is in the forecast... but here's what we can expect in terms of winds impacts from #Harvey. Stay tune… https://t.co/IVEiEGO1aE,NWS Fort Worth
483,901187108219609088,http://twitter.com/NWSCorpus/statuses/901187108219609088,2017-08-25 20:58:44+00:00,original_tweet,nwscorpus,589561485,81,16357,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIGon_jVwAAueRS.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,1,4 PM Update: DANGEROUS Hurricane force winds expected to begin in less than 2 hours as the eyewall nears the coast… https://t.co/tnAYE2SQNH,NWS Corpus Christi
484,901188810763055104,http://twitter.com/weatherchannel/statuses/901188810763055104,2017-08-25 21:05:30+00:00,original_tweet,weatherchannel,20998647,6331,2935114,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIGqVvgXcAA4TGP.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,Hurricane #Harvey intensifies slightly hours before landfall. Catastrophic rainfall expected in the coming days:… https://t.co/DNDC0FiB7W,The Weather Channel
485,901191714890797057,http://twitter.com/NWS/statuses/901191714890797057,2017-08-25 21:17:02+00:00,original_tweet,nws,454313925,285,2349204,True,2012-01-03T21:24:25.000Z,United States,photo,['http://pbs.twimg.com/media/DIGsUweUIAA0hmt.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,Hurricane Harvey is just off the Texas coast and will make landfall this evening -- likely with maximum sustained o… https://t.co/EObztR8JDA,NWS
486,901192456204636160,http://twitter.com/NWSHouston/statuses/901192456204636160,2017-08-25 21:19:59+00:00,original_tweet,nwshouston,600958397,349,30190,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIGtn3qVoAQNEhi.jpg', 'http://pbs.twimg.com/media/DIGtn3rU0AAiVCl.jpg']",,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,2,4pm update from NHC shows Hurricane #Harvey remains Category 3 with max sustained winds of 125 mph #houwx #glswx… https://t.co/0LeCNyFaHX,NWS Houston
487,901192460910686213,http://twitter.com/weatherchannel/statuses/901192460910686213,2017-08-25 21:20:00+00:00,original_tweet,weatherchannel,20998647,6331,2935202,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIGrq-QXYAELiWJ.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,CORPUS CHRISTI AREA:   Officials issue their final warnings as preparations come to an end:… https://t.co/dmsQnjYueQ,The Weather Channel
488,901192462177259520,http://twitter.com/weatherchannel/statuses/901192462177259520,2017-08-25 21:20:00+00:00,original_tweet,weatherchannel,20998647,6331,2935201,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIGrzNbXUAAK1hO.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,"#Harvey2017 is continuing to strengthen: damaging winds, storm surge, and days of flooding rain to come.  Tune into… https://t.co/4utRej1HLp",The Weather Channel
489,901194702657114112,http://twitter.com/Jdharden/statuses/901194702657114112,2017-08-25 21:28:55+00:00,original_tweet,jdharden,27323880,1507,2747,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIGvGkmU0AAI3Ap.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Houston bayous to reach major/moderate flood stages by this weekend and last through Monday  #HurricaneHarvey… https://t.co/3UAtN725AN,John D. Harden
490,901194756612644866,http://twitter.com/TexasTribune/statuses/901194756612644866,2017-08-25 21:29:08+00:00,original_tweet,texastribune,44513878,60568,148803,True,2009-06-04T01:37:46.000Z,"Austin, Texas",photo,['http://pbs.twimg.com/media/DIGv1ttUQAAzqsB.jpg'],"Austin, TX",yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"As #Harvey moves in, show us what you're seeing. Tweet @ us photos/videos with #MyTexasTake. But please put your ow… https://t.co/xiBYTTrgGB",Texas Tribune
491,901194768499310592,http://twitter.com/NWSWGRFC/statuses/901194768499310592,2017-08-25 21:29:10+00:00,original_tweet,nwswgrfc,595563520,70,2407,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DIGvl-yUwAAoU1u.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,The rainfall forecasts have been adjusted UP!  Catastrophic flooding is expected! This is a life threatening situat… https://t.co/HbL6p1ubo7,NWSWGRFC
492,901194793551896576,http://twitter.com/NWSHouston/statuses/901194793551896576,2017-08-25 21:29:16+00:00,original_tweet,nwshouston,600958397,349,30229,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,"['http://pbs.twimg.com/media/DIGvWSVVYAAhh6N.jpg', 'http://pbs.twimg.com/media/DIGvWSpVYAAN3V4.jpg', 'http://pbs.twimg.com/media/DIGvWSqUMAAXae8.jpg']",,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"NWS WPC has issued the first ever Day 3 high excessive rain risk, supporting #Harvey as a devastating flooding even… https://t.co/CWvT1vWQ70",NWS Houston
493,901194792192929793,http://twitter.com/TxStormChasers/statuses/901194792192929793,2017-08-25 21:29:16+00:00,original_tweet,txstormchasers,27557391,101272,212735,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIGv4vJXUAAwux1.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Major Hurricane Harvey Almost to the Middle Coast; Historic/Catastrophic Flooding Expected into Next Week… https://t.co/I4tdssPtg4,Texas Storm Chasers
494,901194829690015745,http://twitter.com/NHC_Atlantic/statuses/901194829690015745,2017-08-25 21:29:25+00:00,original_tweet,nhc_atlantic,299798272,0,272955,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,"['http://pbs.twimg.com/media/DIGvNB2XkAAoyBF.jpg', 'http://pbs.twimg.com/media/DIGvRmlWAAALw2j.jpg']",,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,Catastrophic flooding expected in Texas from #Harvey due to extremely heavy rainfall &amp; life-threatening storm surge… https://t.co/U7RUsK0ng8,NHC Atlantic Ops
495,901195214760673280,http://twitter.com/HerzogWeather/statuses/901195214760673280,2017-08-25 21:30:57+00:00,original_tweet,herzogweather,1069129315,455,17435,True,2013-01-07T20:11:26.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIGvz6SVYAALaqO.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,.@NWSWPC had a policy of not issuing high risks for excessive rainfall on day 3 outlooks.  @GCarbin tells me Harvey… https://t.co/hB9QsDsr9Y,Travis Herzog
496,901196468501045248,http://twitter.com/DylanDreyerNBC/statuses/901196468501045248,2017-08-25 21:35:56+00:00,original_tweet,dylandreyernbc,28097850,375,249903,True,2009-04-01T12:43:22.000Z,New York,photo,['http://pbs.twimg.com/media/DIGxZ24UAAA6UEK.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,Harvey remains a strong Category 3 storm. This is a very dangerous situation for the Gulf coast of TX. Full coverag… https://t.co/M2kXAQw95E,Dylan Dreyer
497,901203226128666624,http://twitter.com/NWSSanAntonio/statuses/901203226128666624,2017-08-25 22:02:47+00:00,original_tweet,nwssanantonio,594749537,185,24628,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIG2p81VYAAMGGx.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,yes,1,Peligroso huracán amenaza al área de Corpus Christi. Hace entrada esta noche. Vientos sostenidos de 125 mph. Cuiden… https://t.co/K7OFN66rwC,NWS San Antonio
498,901203538499575809,http://twitter.com/NHC_Atlantic/statuses/901203538499575809,2017-08-25 22:04:01+00:00,original_tweet,nhc_atlantic,299798272,0,273070,True,2011-05-16T17:59:24.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIG3Y5nXcAIKPOv.mp4'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"The eyewall of #Hurricane #Harvey is close to moving onshore, with sustained hurricane-force winds arriving soon.… https://t.co/aQknZ0nfDv",NHC Atlantic Ops
499,901203695160799232,http://twitter.com/JeffLindner1/statuses/901203695160799232,2017-08-25 22:04:39+00:00,original_tweet,jefflindner1,1137886028,190,2905,False,2013-01-31T20:47:43.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIG33dlUQAEQAYI.mp4'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,Extreme wind warning in effect. Devastating winds expected shortly . Shelter interior rooms immediately #txwx… https://t.co/KFDBv51aTH,Jeff Lindner
500,901203723292200961,http://twitter.com/BuzzFeedStorm/statuses/901203723292200961,2017-08-25 22:04:45+00:00,original_tweet,buzzfeedstorm,2341020134,816,133197,True,2014-02-12T22:34:14.000Z,Global,photo,['http://pbs.twimg.com/media/DIG3ujgXcAIxK_w.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,".@NWSCorpus issues rare Extreme Wind Warning as #Harvey approaches. Residents urged to prepare ""as if a tornado was… https://t.co/aHvkPV4pov",BuzzFeed Storm
501,901204361149165568,http://twitter.com/NWSSanAntonio/statuses/901204361149165568,2017-08-25 22:07:17+00:00,original_tweet,nwssanantonio,594749537,185,24637,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIG4ZHRUAAAZ35V.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,2,"5pm 8/25/17 - Here is the updated track for Harvey - High end Cat 3 Hurricane. Will move inland tonight, then slowl… https://t.co/Y9QdCwmVAd",NWS San Antonio
502,901204782999797762,http://twitter.com/weatherchannel/statuses/901204782999797762,2017-08-25 22:08:58+00:00,original_tweet,weatherchannel,20998647,6331,2935483,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIG45C1XoAQa3KR.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,EXTREME WIND WARNING issued for the eyewall of Hurricane #Harvey: Winds of 115-145 mph expected!! Tornado-like dama… https://t.co/M7q25ypOej,The Weather Channel
503,901205414905237504,http://twitter.com/HoustonOEM/statuses/901205414905237504,2017-08-25 22:11:29+00:00,original_tweet,houstonoem,138189751,443,22194,True,2010-04-28T21:48:46.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIG5dNAUIAA4VyC.png'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"Tornado Watch in effect until 2:00am Saturday.  If a Tornado Warning is issued, Get in. Get Low. Hold On. #txwx… https://t.co/fqC4vwazdW",Houston OEM
504,901206888347561984,http://twitter.com/TTrogdon/statuses/901206888347561984,2017-08-25 22:17:20+00:00,original_tweet,ttrogdon,525249617,1030,2902,False,2012-03-15T10:38:49.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIG64WcU0AAyhdJ.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,An exceptionally rare Extreme Wind Warning has been issued for much of Corpus Christi as the eye wall moves onshore… https://t.co/VQ6lDCZjhO,Taylor Trogdon
505,901206993947377664,http://twitter.com/NWSFortWorth/statuses/901206993947377664,2017-08-25 22:17:45+00:00,original_tweet,nwsfortworth,589123768,176,83998,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,"['http://pbs.twimg.com/media/DIG6cV9UMAAOHcE.jpg', 'http://pbs.twimg.com/media/DIG6eKaVYAAmeWl.jpg']",,yes,yes,yes,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,4,Here's the latest info on #Harvey &amp; impacts for us through Sun. Flash Flood Watch in effect for parts of C TX begin… https://t.co/4Y74qxKV0G,NWS Fort Worth
506,901208183322025984,http://twitter.com/NWSBrownsville/statuses/901208183322025984,2017-08-25 22:22:29+00:00,original_tweet,nwsbrownsville,590190799,1179,8729,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DIG8DMXWAAAtKD1.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,The latest on Hurricane #Harvey featuring maximum sustained winds of 125 mph as it approaches the middle Texas coas… https://t.co/K5r81IVMdQ,NWS Brownsville
507,901209037420843009,http://twitter.com/NWSBrownsville/statuses/901209037420843009,2017-08-25 22:25:52+00:00,original_tweet,nwsbrownsville,590190799,1179,8730,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,"['http://pbs.twimg.com/media/DIG8zP5XgAA7J0V.jpg', 'http://pbs.twimg.com/media/DIG8zzBXYAEnCbR.jpg']",,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"Here are the latest watches, warnings and impacts from #Harvey along the lower Texas coast and deep south Texas.… https://t.co/FT5y36bmk4",NWS Brownsville
508,901209525776257024,http://twitter.com/TxStormChasers/statuses/901209525776257024,2017-08-25 22:27:49+00:00,original_tweet,txstormchasers,27557391,101271,212811,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIG9SX0XkAY89Lk.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,"525PM:⚠️ EXTREME WIND WARNING: Calhoun County, Aransas County, Nueces County, San Patricio County, ...… https://t.co/Ga4zYXQW8a",Texas Storm Chasers
509,901209835798228992,http://twitter.com/TxStormChasers/statuses/901209835798228992,2017-08-25 22:29:03+00:00,original_tweet,txstormchasers,27557391,101271,212814,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,['http://pbs.twimg.com/media/DIG9kY1XgAA5Rr9.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,"525PM:⚠️ EXTREME WIND WARNING: Calhoun County, Aransas County, Nueces County, San Patricio County, ...… https://t.co/dR7ZhHCzep",Texas Storm Chasers
510,901212321254715393,http://twitter.com/Ginger_Zee/statuses/901212321254715393,2017-08-25 22:38:55+00:00,original_tweet,ginger_zee,84194879,2073,1945266,True,2009-10-22T00:02:08.000Z,New York,photo,['http://pbs.twimg.com/media/DIG_0zpVoAALgEb.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,EXTREME WIND WARNING :destructive hurricane force winds as Harvey moves in NE of Corpus Christi Gusts &gt;115 mph.Ther… https://t.co/rIuv7xfTTS,Ginger Zee
511,901214578524246018,http://twitter.com/NWSWPC/statuses/901214578524246018,2017-08-25 22:47:53+00:00,original_tweet,nwswpc,1446255144,192,39610,True,2013-05-21T12:59:14.000Z,"College Park, MD",photo,['http://pbs.twimg.com/media/DIHB4J5XcAApXjz.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,5,Major #HurricaneHarvey is closing in on the Texas coast where tremendous amounts of rain is forecast as the hurrica… https://t.co/YxbGzP30Vh,NWS WPC
512,901219304754098177,http://twitter.com/NWS/statuses/901219304754098177,2017-08-25 23:06:40+00:00,original_tweet,nws,454313925,285,2349907,True,2012-01-03T21:24:25.000Z,United States,photo,['http://pbs.twimg.com/media/DIHFZqhUIAAPDqP.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,1,Harvey continues to intensify according to @NHC_Atlantic and is now a category 4 #hurricane with maximum sustained… https://t.co/FoYwPnCVve,NWS
513,901220971075354624,http://twitter.com/Fox26Houston/statuses/901220971075354624,2017-08-25 23:13:18+00:00,original_tweet,fox26houston,17094323,5362,246254,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIHHhJ8UMAAT0fk.jpg'],,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,"Tornado warning in effect until 6:45 p.m. Friday for Brazoria, Fort Bend, Matagorda, Wharton counties ==&gt;… https://t.co/N5gt0IshHd",FOX26Houston
514,901234462108901377,http://twitter.com/ArtAcevedo/statuses/901234462108901377,2017-08-26 00:06:54+00:00,original_tweet,artacevedo,554468819,2432,31844,True,2012-04-15T16:35:00.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIHT9k8XcAAEIvd.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,We are now dealing with a Category 4 hurricane Harvey. Please do plan on dealing with challenges for a few days. We… https://t.co/xdIzE6pIiP,Chief Art Acevedo
515,901236212178014209,http://twitter.com/ArtAcevedo/statuses/901236212178014209,2017-08-26 00:13:51+00:00,original_tweet,artacevedo,554468819,2432,31845,True,2012-04-15T16:35:00.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIHVjV_XsAAFAeu.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,Ahora estamos  enfrentando un huracán de Categoría 4. Por favor no tome chance con su vida. Acuérdese que podemos s… https://t.co/2bx9hmJnFh,Chief Art Acevedo
516,901239337467162625,http://twitter.com/ReadyCC/statuses/901239337467162625,2017-08-26 00:26:16+00:00,original_tweet,readycc,75093561,201,1679,False,2009-09-17T19:30:58.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIHYZolUIAA3o9f.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,"7PM UPDATE: From NWS, Harvey is 35 miles east of Corpus Christi. Eye is expected to make landfall between Port Aran… https://t.co/hjJbfGw7SG",Corpus Christi OEM
517,901239337593040896,http://twitter.com/cityofcc/statuses/901239337593040896,2017-08-26 00:26:16+00:00,original_tweet,cityofcc,32135940,193,11292,True,2009-04-16T20:15:21.000Z,"Corpus Christi, TX",photo,['http://pbs.twimg.com/media/DIHYZoDV0AE16_t.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,"7PM UPDATE: From NWS, Harvey is 35 miles east of Corpus Christi. Eye is expected to make landfall between Port Aran… https://t.co/jSt9H6Oca8",CityOfCorpusChristi
518,901240140944814080,http://twitter.com/NWSBrownsville/statuses/901240140944814080,2017-08-26 00:29:28+00:00,original_tweet,nwsbrownsville,590190799,1179,8773,True,2012-05-25T17:57:42.000Z,"Brownsville, Texas",photo,['http://pbs.twimg.com/media/DIHZHJIV0AAER86.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,Latest update on Hurricane #Harvey as it approaches landfall north of Corpus Christi near Port Aransas and Rockport… https://t.co/D3vZSHChjh,NWS Brownsville
519,901240489755672579,http://twitter.com/reportermatt/statuses/901240489755672579,2017-08-26 00:30:51+00:00,original_tweet,reportermatt,288542838,860,1881,True,2011-04-27T01:33:14.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DIHZbVlXgAAbeOs.jpg'],,yes,yes,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2,Here's the most troubling part of this storm: the areas hit at landfall will be passed over twice #HurricaneHarvey… https://t.co/3TdqzoenGp,Matt Woolbright
520,901240732421431297,http://twitter.com/hcfcd/statuses/901240732421431297,2017-08-26 00:31:49+00:00,original_tweet,hcfcd,3246819331,278,4262,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DIHYmkVVwAA2zgs.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,Extremely high rain forecast over the next 3 days starting late tonight. Move vehicles to the driveway or to elevat… https://t.co/wWWXBMdZXa,HCFCD
521,901241152799748103,http://twitter.com/BillBishopKHOU/statuses/901241152799748103,2017-08-26 00:33:29+00:00,original_tweet,billbishopkhou,19720364,1775,8058,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DIHaBSJXoAA_9tk.jpg'],,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,1,"Brazoria County Judge says the Brazos River is rising, ""We're talking fast.""  May be at 52.2 Ft in Rosharon by Mond… https://t.co/mBmP3mrWwv",The Bishop
522,901241445088075776,http://twitter.com/weatherchannel/statuses/901241445088075776,2017-08-26 00:34:39+00:00,original_tweet,weatherchannel,20998647,6331,2936690,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIHaURZUwAAJH5r.jpg'],,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1,A storm surge of 9 to 13 feet above average tide levels is now forecast along the Texas Coastal Bend:… https://t.co/1ENSINp9YT,The Weather Channel
523,901242293784428545,http://twitter.com/WeatherNation/statuses/901242293784428545,2017-08-26 00:38:01+00:00,original_tweet,weathernation,25531732,3850,129408,True,2009-03-20T16:42:05.000Z,,photo,['http://pbs.twimg.com/media/DIHa03sVwAAm5td.jpg'],"Las Vegas, NV",yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,1,"On the forecast track, #HurricaneHarvey expected to make landfall on the middle Texas coast during the next several… https://t.co/EbLbW3OX7o",WeatherNation
