,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,link,created_at,tweet_type,user.screen_name,user.id,user.friends,user.followers,user.verified,user.account_created_at,user.location,media.media_type,media.media_urls,geolocation,hrisk_img,relevant,forecast,text,user.name,id.trunc
1001,1001,1009,1009.0,901635946369646592,http://twitter.com/NWSSanAntonio/statuses/901635946369646592,2017-08-27 02:42:15+00:00,original_tweet,nwssanantonio,594749537,185,26275,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",video,['https://video.twimg.com/ext_tw_video/901635502746587136/pu/vid/304x180/mN13hDUcm04Aqqzz.mp4'],,yes,yes,no,#Harvey continues to spin over S. Central TX producing flooding impacts E of I35 &amp; towards Houston. Follow… https://t.co/35YyFn3Fih,NWS San Antonio,
1002,1002,1010,1010.0,901636335643103232,http://twitter.com/JohnDawsonFox26/statuses/901636335643103232,2017-08-27 02:43:48+00:00,original_tweet,johndawsonfox26,567696090,50,65016,True,2012-04-30T22:30:09.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINBdi_UIAAIwze.jpg'],,yes,yes,yes,Incredible and dangerous 1 hour rainfall totals. FLOODING EMERGENCY in Houston. Stay where you are. Stay safe.… https://t.co/L9oaJSm2P9,John Dawson,
1003,1003,1011,1011.0,901637269139927041,http://twitter.com/Jdharden/statuses/901637269139927041,2017-08-27 02:47:31+00:00,original_tweet,jdharden,27323880,1507,2785,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINCE1UUQAApmAI.jpg'],,yes,yes,no,"Houston bayous have reached major flood stages, rain continues to fall. Check out this spike @ Buffalo Bayou #txwx… https://t.co/wZzrKnTe91",John D. Harden,
1004,1004,1012,1012.0,901640009438113792,http://twitter.com/MarcelinoKHOU/statuses/901640009438113792,2017-08-27 02:58:24+00:00,original_tweet,marcelinokhou,28494284,907,2246,True,2009-04-03T03:41:42.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINEzSiUEAEvEm5.jpg'],,yes,yes,yes,We really got the best weather team in town. Tune into @DavidPaulKHOU @BrooksKHOU right now on #KHOU11 dangerous co… https://t.co/inytg2O9FB,Marcelino Benito,
1005,1005,1013,1013.0,901641243230445568,http://twitter.com/NHC_Atlantic/statuses/901641243230445568,2017-08-27 03:03:18+00:00,original_tweet,nhc_atlantic,299798272,0,278211,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DINFi8sWAAAb39r.jpg'],,yes,yes,yes,"Harvey continues to weaken inland, but catastrophic flooding is still expected in parts of Texas.  Key Messages as… https://t.co/e7SRORA6wn",NHC Atlantic Ops,
1006,1006,1014,1014.0,901644409992818689,http://twitter.com/NWSCorpus/statuses/901644409992818689,2017-08-27 03:15:53+00:00,original_tweet,nwscorpus,589561485,81,19444,True,2012-05-24T22:38:07.000Z,"Corpus Christi, Texas",photo,['http://pbs.twimg.com/media/DINHZfBVYAExhfk.jpg'],,yes,yes,yes,Rains from #Harvey will lead to catastrophic &amp; life threatening flooding across the region for the next several day… https://t.co/CzRhyuYHyv,NWS Corpus Christi,
1007,1007,1015,1015.0,901645926401499136,http://twitter.com/NWSHouston/statuses/901645926401499136,2017-08-27 03:21:55+00:00,original_tweet,nwshouston,600958397,349,35151,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINKMI_XgAIGuRr.jpg'],,yes,yes,yes,Radar Update 10:16 PM: FLASH FLOOD EMERGENCY still in effect. Rain Rates per Hour of 4 to 5 inches. Stay Put! Espec… https://t.co/hfe9kv53Ew,NWS Houston,
1008,1008,1016,1016.0,901647952526974976,http://twitter.com/wunderground/statuses/901647952526974976,2017-08-27 03:29:58+00:00,original_tweet,wunderground,15740491,479,393536,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DINMCKYVYAI9PxO.jpg'],,yes,yes,yes,"""Training"" rainbands east of TS #Harvey = flash flood emergency in west Houston metro area. 4""  - 5""/hr rain rates… https://t.co/FGBwqROLYd",Weather Underground,
1009,1009,1017,1017.0,901648214104952832,http://twitter.com/TxStormChasers/statuses/901648214104952832,2017-08-27 03:31:00+00:00,original_tweet,txstormchasers,27557391,101275,214713,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",animated_gif,['https://video.twimg.com/tweet_video/DINMILlVoAAzKpX.mp4'],,yes,yes,yes,8/26 1030PM: Flooding rains with plenty of problems underway. Stay off the roads in impacted areas! Radar at… https://t.co/0Pond7ozDq,Texas Storm Chasers,
1010,1010,1018,1018.0,901650437983674372,http://twitter.com/ReedTimmerAccu/statuses/901650437983674372,2017-08-27 03:39:50+00:00,original_tweet,reedtimmeraccu,22035690,23583,308364,False,2009-02-26T17:32:59.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINOSa5UQAAHU7o.jpg'],,yes,yes,yes,"Flash flood emergency with 3-4"" per hour rainfall rates in Houston. Tropical Storm #Harvey has arrived… https://t.co/GCyNg8L0rF",Reed Timmer,
1011,1011,1019,1019.0,901650959079809024,http://twitter.com/hcfcd/statuses/901650959079809024,2017-08-27 03:41:55+00:00,original_tweet,hcfcd,3246819331,279,4869,False,2015-06-16T12:40:01.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DINOC6IUIAE4Wv4.jpg'],,yes,yes,no,"Incredible rainfall amounts in the @FriendswoodCity area. 5.28"" recorded in the last hour at Beamer Ditch at Hughes… https://t.co/AVw1vc1Jg4",HCFCD,
1012,1012,1020,1020.0,901651562514317316,http://twitter.com/HoustonChron/statuses/901651562514317316,2017-08-27 03:44:19+00:00,original_tweet,houstonchron,8940342,457,526383,True,2007-09-17T22:42:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINO7_BVoAAdMrW.jpg'],,yes,yes,yes,.@NWSHouston has issued its most dire flash flood emergency warning for south and southwest Houston. Live updates:… https://t.co/I6EVnNmTmv,Houston Chronicle,
1013,1013,1021,1021.0,901651770698555392,http://twitter.com/NWSFortWorth/statuses/901651770698555392,2017-08-27 03:45:08+00:00,original_tweet,nwsfortworth,589123768,176,84264,True,2012-05-24T13:29:17.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DINPfmMUIAAgy_0.jpg'],,yes,yes,yes,"24 hr rainfall totals from TS Harvey from 10 pm Fri-8 pm Sat. SE TX is taking the brunt of tonight. Turn around, do… https://t.co/4zImfrPvnl",NWS Fort Worth,
1014,1014,1022,1022.0,901654218758651904,http://twitter.com/KHOU/statuses/901654218758651904,2017-08-27 03:54:52+00:00,original_tweet,khou,15791186,1007,609908,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DINRtOHXgAA6ls7.jpg'],,yes,yes,no,WATCH LIVE: @DavidPaulKHOU &amp; @BrooksKHOU are live with the Houston Flood Emergency happening tonight. WATCH:… https://t.co/iHMUk7YO2A,KHOU 11 News Houston,
1015,1015,1023,1023.0,901658876550012928,http://twitter.com/Jdharden/statuses/901658876550012928,2017-08-27 04:13:22+00:00,original_tweet,jdharden,27323880,1507,2803,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,"['http://pbs.twimg.com/media/DINV5mBUQAAnnjy.jpg', 'http://pbs.twimg.com/media/DINV8c1VwAE3ja4.jpg']",,yes,yes,no,"Areas saw 6 inches of rain in 2 hours, per weather service. Heavy regional flooding. #txwx #houwx  Our story:… https://t.co/u2w3emGfEO",John D. Harden,
1016,1016,1024,1024.0,901658907017347072,http://twitter.com/NWSHouston/statuses/901658907017347072,2017-08-27 04:13:30+00:00,original_tweet,nwshouston,600958397,349,35497,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINV_vUWAAAwxIb.jpg'],,yes,yes,yes,"Radar Update 11:09 PM: TWO FLASH FLOOD EMERGENCIES STILL IN EFFECT. Rain rates 5 to 6 inches per hour. STAY PUT, ST… https://t.co/Zv7K3Ng79L",NWS Houston,
1017,1017,1025,1025.0,901662254982160384,http://twitter.com/NWSSanAntonio/statuses/901662254982160384,2017-08-27 04:26:48+00:00,original_tweet,nwssanantonio,594749537,186,26326,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",video,['https://video.twimg.com/ext_tw_video/901661522354720769/pu/vid/316x180/r7s3iMPYmJm_zhDF.mp4'],,yes,yes,yes,VERY DANGEROUS SITUATION in Bastrop County with multiple water rescues and many road closures. Stay off roadways if… https://t.co/ulcatEnnrq,NWS San Antonio,
1018,1018,1026,1026.0,901667609564852224,http://twitter.com/NWSSanAntonio/statuses/901667609564852224,2017-08-27 04:48:04+00:00,original_tweet,nwssanantonio,594749537,186,26338,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINdXtMUMAEpiye.jpg'],,yes,yes,yes,Over 340 low water crossings are closed. Barricades for road closures set up by TxDoT have been blown over in spots… https://t.co/889wJ3YoxN,NWS San Antonio,
1019,1019,1027,1027.0,901668043604070401,http://twitter.com/NWSSanAntonio/statuses/901668043604070401,2017-08-27 04:49:48+00:00,original_tweet,nwssanantonio,594749537,186,26338,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,"['http://pbs.twimg.com/media/DINdqOdXkAACywD.jpg', 'http://pbs.twimg.com/media/DINdqOfXcAQuRhF.jpg', 'http://pbs.twimg.com/media/DINdqOeXoAAtjPQ.jpg', 'http://pbs.twimg.com/media/DINdv9DWAAAnBJp.jpg']",,yes,yes,yes,***Harvey Update***  Flash Flood Warning issued for very dangerous situation in Bastrop/Caldwell Co.  Full details:… https://t.co/DyCpdmsDxt,NWS San Antonio,
1020,1020,1028,1028.0,901668972864696321,http://twitter.com/NWSWGRFC/statuses/901668972864696321,2017-08-27 04:53:29+00:00,original_tweet,nwswgrfc,595563520,70,2467,True,2012-05-31T15:09:44.000Z,"Fort Worth, Texas",photo,['http://pbs.twimg.com/media/DINefVQUQAEqEd7.jpg'],,yes,yes,yes,Extreme rainfall and CATASTROPHIC FLOODING expected to continue for a large part of the @NWSWGRFC area for multiple… https://t.co/mVpiLRrVw4,NWSWGRFC,
1021,1021,1029,1029.0,901669181644558338,http://twitter.com/NWSSanAntonio/statuses/901669181644558338,2017-08-27 04:54:19+00:00,original_tweet,nwssanantonio,594749537,186,26341,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINehX4UIAAtT2I.jpg'],,yes,yes,no,Eastbound lane of Highway 71 in Smithville is closed due to high water. Multiple high water rescues have occurred i… https://t.co/50k65wJnf1,NWS San Antonio,
1022,1022,1030,1030.0,901669239123300355,http://twitter.com/JimCantore/statuses/901669239123300355,2017-08-27 04:54:33+00:00,original_tweet,jimcantore,21388284,2146,927133,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,photo,['http://pbs.twimg.com/media/DINfYbEUEAA3u4j.jpg'],,yes,yes,yes,24hr rainfall totals are just the beginning of this event as it continues to unfold tonight in #Houston w/3 FLOOD E… https://t.co/NIgq4RVia6,Jim Cantore,
1023,1023,1031,1031.0,901670050838478848,http://twitter.com/breakingweather/statuses/901670050838478848,2017-08-27 04:57:46+00:00,original_tweet,breakingweather,19071682,2014,850137,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINgIcEXoAAruII.jpg'],,yes,yes,yes,"One person has died from #flooding in #Houston, according to the @AP. Water rescues continue throughout the city:… https://t.co/VwwzCfmqKg",AccuWeather,
1024,1024,1032,1032.0,901672734614323201,http://twitter.com/JimCantore/statuses/901672734614323201,2017-08-27 05:08:26+00:00,original_tweet,jimcantore,21388284,2146,927149,True,2009-02-20T10:43:41.000Z,Location: Up to mother nature,animated_gif,['https://video.twimg.com/tweet_video/DINihp6VwAIjj2i.mp4'],,yes,yes,yes,"With a stationary #Harvey we have stationary downpours parked over #Houston  Sadly, there is nothing to move these… https://t.co/xP4FtczFTe",Jim Cantore,
1025,1025,1033,1033.0,901673875175604224,http://twitter.com/ReadyHarris/statuses/901673875175604224,2017-08-27 05:12:58+00:00,original_tweet,readyharris,151730349,264,23740,True,2010-06-04T03:17:33.000Z,"Harris County, Texas",photo,['http://pbs.twimg.com/media/DINjUMcVwAAMkTi.jpg'],,yes,yes,yes,Many roadways closed because of high water. Stay off the roads! #TurnAroundDontDrown Latest closures:… https://t.co/dxsHSkZyOV,Harris County OHSEM,
1026,1026,1034,1034.0,901674155585699840,http://twitter.com/BillBishopKHOU/statuses/901674155585699840,2017-08-27 05:14:05+00:00,original_tweet,billbishopkhou,19720364,1784,8262,True,2009-01-29T17:02:41.000Z,,photo,['http://pbs.twimg.com/media/DINjsfUWsAEids9.jpg'],,yes,yes,yes,"If you live near barker Reservoir, please read. Harvey is forecast to produce a new water height record.… https://t.co/HXa448XdLH",The Bishop,
1027,1027,1035,1035.0,901674267267534848,http://twitter.com/NWSSanAntonio/statuses/901674267267534848,2017-08-27 05:14:32+00:00,original_tweet,nwssanantonio,594749537,186,26354,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINjvuqVwAAg--7.jpg'],,yes,yes,no,Over a foot of rain over the last 48 hours in Bastrop and Fayette counties according to the @LCRA hydromet.… https://t.co/c7ViFtB0ZE,NWS San Antonio,
1028,1028,1036,1036.0,901676255157903360,http://twitter.com/NWSSanAntonio/statuses/901676255157903360,2017-08-27 05:22:26+00:00,original_tweet,nwssanantonio,594749537,187,26363,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DINlpRvUMAEgWXu.jpg'],,yes,yes,no,More road closures and low water crossings closed across the area according to https://t.co/SnpFajsjd9. @ATXfloods… https://t.co/25WG9xoE4N,NWS San Antonio,
1029,1029,1037,1037.0,901680238136053760,http://twitter.com/NWSHouston/statuses/901680238136053760,2017-08-27 05:38:15+00:00,original_tweet,nwshouston,600958397,349,35952,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINpZaLWAAASn-E.jpg'],,yes,yes,yes,Updated as of 12:36 AM CDT: LIST OF FLASH FLOOD EMERGENCIES. Additional other flash flood and tornado warnings also… https://t.co/AGnGyzQElf,NWS Houston,
1030,1030,1038,1038.0,901682012528005122,http://twitter.com/TxStormChasers/statuses/901682012528005122,2017-08-27 05:45:18+00:00,original_tweet,txstormchasers,27557391,101278,214873,True,2009-03-30T01:49:47.000Z,"Cedar Hill, TX",photo,"['http://pbs.twimg.com/media/DINq-y-VoAAgiuV.jpg', 'http://pbs.twimg.com/media/DINq-y8VoAA6fAL.jpg']",,yes,yes,yes,8/27 1245AM: Historic Flash Flood Emergency Underway across Houston Metro https://t.co/ssCJqUI2C3 #txwx #houwx… https://t.co/WZsaVbggaF,Texas Storm Chasers,
1031,1031,1039,1039.0,901682940664352768,http://twitter.com/wunderground/statuses/901682940664352768,2017-08-27 05:49:00+00:00,original_tweet,wunderground,15740491,479,393571,True,2008-08-05T19:28:25.000Z,"San Francisco, CA",photo,['http://pbs.twimg.com/media/DINr2t1VYAAdtM0.jpg'],,yes,yes,yes,Dire situation in Houston tonight. Flash flood emergency for much of metro area till 6:15 AM. Please stay safe!… https://t.co/4P41FWAXiN,Weather Underground,
1032,1032,1040,1040.0,901691443210801152,http://twitter.com/breakingweather/statuses/901691443210801152,2017-08-27 06:22:47+00:00,original_tweet,breakingweather,19071682,2014,850170,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DINzlobXcAAjT_V.jpg'],,yes,yes,no,"Nearly 7.50"" of rain has fallen in Austin, TX since Sat AM. Normal rainfall for all of August is 2.03"":… https://t.co/F6kPDC4Yk2",AccuWeather,
1033,1033,1041,1041.0,901691609640607748,http://twitter.com/Fox26Houston/statuses/901691609640607748,2017-08-27 06:23:27+00:00,original_tweet,fox26houston,17094323,5364,248049,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DINzku5VAAAH9Wl.jpg'],,yes,yes,no,Harris Co. Flood Warning system showing multiple creeks &amp; streams over the banks. Check out your neighborhood… https://t.co/0uy3OnTUhi,FOX26Houston,
1034,1034,1042,1042.0,901694843730223104,http://twitter.com/Jdharden/statuses/901694843730223104,2017-08-27 06:36:18+00:00,original_tweet,jdharden,27323880,1507,2807,True,2009-03-28T22:32:53.000Z,"Houston, TX",animated_gif,['https://video.twimg.com/tweet_video/DIN2pg-UIAAspXc.mp4'],"Houston, TX",yes,yes,no,Eye-opening video captured by @ArtAcevedo on the flooding situation in Houston. https://t.co/FIULLN0VPw  Our story:… https://t.co/Dam18lz1sR,John D. Harden,
1035,1035,1043,1043.0,901697054812114945,http://twitter.com/NWSHouston/statuses/901697054812114945,2017-08-27 06:45:05+00:00,original_tweet,nwshouston,600958397,349,36272,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIN4sRPXgAA8jT2.jpg'],,yes,yes,yes,1:45 AM CDT FLASH FLOOD EMERGENCY LIST UPDATE. CATASTROPHIC LIFE THREATENING FLOODING ONGOING ACROSS SE TEXAS.… https://t.co/XTAXD0DTLV,NWS Houston,
1036,1036,1044,1044.0,901700093363015684,http://twitter.com/HerzogWeather/statuses/901700093363015684,2017-08-27 06:57:09+00:00,original_tweet,herzogweather,1069129315,456,18340,True,2013-01-07T20:11:26.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIN7GyaVAAAvANf.jpg'],,yes,yes,no,Rough approximation of @hcfcd stream elevation sensors:  51 Out of Bank 41 Near Top of Bank 51 In Bank  #Harvey… https://t.co/cARcIuho6C,Travis Herzog,
1037,1037,1045,1045.0,901701229520326656,http://twitter.com/KevinMCox/statuses/901701229520326656,2017-08-27 07:01:40+00:00,original_tweet,kevinmcox,62437828,330,526,False,2009-08-03T04:38:42.000Z,"Galveston & Houston, TX",photo,['http://pbs.twimg.com/media/DIN8WW2UEAEivP1.jpg'],,yes,yes,yes,Sunday’s @GalvNews front seems a little premature for those of us in League City right now… Hopefully the headline… https://t.co/fcXQX8e8eb,Kevin M. Cox,
1038,1038,1046,1046.0,901701633264021504,http://twitter.com/Jdharden/statuses/901701633264021504,2017-08-27 07:03:16+00:00,original_tweet,jdharden,27323880,1507,2808,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIN8VoyUIAE7V6X.jpg'],,yes,yes,yes,"From 2am to 8am, Houston is projected to see at least 3ins of rain, leaving area no time to recover. #houwx #txwx… https://t.co/9ndW3oemqY",John D. Harden,
1039,1039,1047,1047.0,901702397482995712,http://twitter.com/KPRC2/statuses/901702397482995712,2017-08-27 07:06:19+00:00,original_tweet,kprc2,27583598,1536,549067,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIN9h04XYAAoBOi.jpg'],,yes,yes,no,More than 50 BAYOUS are Out of Bank and more than 40 are Near Top Bank across the Houston area!… https://t.co/cAEDjik7fI,KPRC 2 Houston,
1040,1040,1048,1048.0,901702975189651457,http://twitter.com/NWSHouston/statuses/901702975189651457,2017-08-27 07:08:36+00:00,original_tweet,nwshouston,600958397,349,36387,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIN-EWTXcAAn5Ah.jpg'],,yes,yes,yes,2:00 AM CDT Update: 2 FLASH FLOOD EMERGENCIES ARE IN EFFECT this morning. Radar estim and obs of 15-30 inch rainfal… https://t.co/P7ozP6g0Qs,NWS Houston,
1041,1041,1049,1049.0,901706878077554688,http://twitter.com/EricBlake12/statuses/901706878077554688,2017-08-27 07:24:07+00:00,original_tweet,ericblake12,912858588,3423,14322,True,2012-10-29T17:20:09.000Z,"Miramar, FL",photo,['http://pbs.twimg.com/media/DIOBnzMUIAAbgB_.jpg'],,yes,yes,yes,It is hard to overstate how dire a situation #Harvey is. All signs point to the worst flood on record for the… https://t.co/Kk3eSKdvpJ,Eric Blake 🌀,
1042,1042,1050,1050.0,901709837075173377,http://twitter.com/NWSSanAntonio/statuses/901709837075173377,2017-08-27 07:35:52+00:00,original_tweet,nwssanantonio,594749537,189,26435,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIOEFRRXUAApzK-.jpg'],,yes,yes,yes,Onion Creek near 183 is forecast to reach moderate flood stage. This is NOT expected to impact homes but pay attent… https://t.co/VzI6UxFvSD,NWS San Antonio,
1043,1043,1051,1051.0,901710685679312897,http://twitter.com/TTrogdon/statuses/901710685679312897,2017-08-27 07:39:15+00:00,original_tweet,ttrogdon,525249617,1033,3023,False,2012-03-15T10:38:49.000Z,"Miami, FL",animated_gif,['https://video.twimg.com/tweet_video/DIOFDSeXkAAzjjc.mp4'],,yes,yes,yes,Let's not mince words. Houston is experiencing a flood disaster worsening by the minute. Whatever you can do to sta… https://t.co/4AlffMfN3G,Taylor Trogdon,
1044,1044,1052,1052.0,901712325530357761,http://twitter.com/Fox26Houston/statuses/901712325530357761,2017-08-27 07:45:46+00:00,original_tweet,fox26houston,17094323,5364,248140,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIOGkmHVYAAumKm.jpg'],,yes,yes,yes,"FLASH FLOOD WARNING until 7:30AM for parts of Colorado, Wharton, Austin, Washington, Ft.Bend, Brazoria, Waller, &amp; M… https://t.co/2vmYttCBgQ",FOX26Houston,
1045,1045,1053,1053.0,901713897949933591,http://twitter.com/KHOU/statuses/901713897949933591,2017-08-27 07:52:00+00:00,original_tweet,khou,15791186,1006,610520,True,2008-08-09T18:33:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOH8xtXUAASl17.jpg'],,yes,yes,no,WATCH LIVE: @DavidPaulKHOU &amp; @BrooksKHOU are live with the Houston Flood Emergency coverage. WATCH:… https://t.co/i0NpWV1hQM,KHOU 11 News Houston,
1046,1046,1054,1054.0,901713925569372160,http://twitter.com/Fox26Houston/statuses/901713925569372160,2017-08-27 07:52:07+00:00,original_tweet,fox26houston,17094323,5364,248148,True,2008-10-31T23:36:58.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIOICSgUIAAEPRp.jpg'],,yes,yes,no,#HURRICANEHARVEY Flood Warning Interactive map for Harris county https://t.co/xC8HXZfziL YOUR GULF COAST WEATHER AU… https://t.co/vELDMP26YP,FOX26Houston,
1047,1047,1055,1055.0,901713949468622849,http://twitter.com/NWSSanAntonio/statuses/901713949468622849,2017-08-27 07:52:13+00:00,original_tweet,nwssanantonio,594749537,189,26441,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",photo,['http://pbs.twimg.com/media/DIOHzs3XYAAmsLD.jpg'],,yes,yes,yes,Per @NWSNewOrleans and echoed from us. please avoid travel to the Houston metro area. Very dangerous situation ongo… https://t.co/LUzVHoIvfB,NWS San Antonio,
1048,1048,1056,1056.0,901716115071623168,http://twitter.com/NWSHouston/statuses/901716115071623168,2017-08-27 08:00:49+00:00,original_tweet,nwshouston,600958397,349,36558,True,2012-06-06T13:13:19.000Z,"Houston, Texas",photo,['http://pbs.twimg.com/media/DIOKBrqXUAIcg0I.jpg'],,yes,yes,yes,UPDATE as of 3:00 AM CDT: LIST OF ONGOING FLASH FLOOD EMERGENCIES. Flash flooding and tornado warnings are also ong… https://t.co/Ab5vKJ4poI,NWS Houston,
1049,1049,1057,1057.0,901716630325129216,http://twitter.com/KPRC2/statuses/901716630325129216,2017-08-27 08:02:52+00:00,original_tweet,kprc2,27583598,1536,549171,True,2009-03-30T04:25:49.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOKeuBVAAEdzQM.jpg'],,yes,yes,yes,"Jersey Village Police Department advises voluntary evacuations from all homes along bayous, low areas… https://t.co/7tAXWFpMdK",KPRC 2 Houston,
1050,1050,1058,1058.0,901722086728769536,http://twitter.com/NWSSanAntonio/statuses/901722086728769536,2017-08-27 08:24:33+00:00,original_tweet,nwssanantonio,594749537,189,26451,True,2012-05-30T17:13:01.000Z,"New Braunfels, Texas",video,['https://video.twimg.com/ext_tw_video/901721047791276032/pu/vid/318x180/k8DfFrO5owqcKve6.mp4'],,yes,yes,no,Radar update: Harvey is moving very little. Some bands are dissipating over Austin and light rain continues in the… https://t.co/2DZ9VG5pGL,NWS San Antonio,
1051,1051,1059,1059.0,901729549372624896,http://twitter.com/weatherchannel/statuses/901729549372624896,2017-08-27 08:54:12+00:00,original_tweet,weatherchannel,20998647,6334,2944812,True,2009-02-16T16:21:12.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIOWPt_UwAA2Wdn.jpg'],,yes,yes,no,3:50 am CT: Heavy rain continues in #Houston where extreme flooding has occurred overnight. The latest:… https://t.co/PUZcm70l6A,The Weather Channel,
1052,1052,1060,1060.0,901732158586445824,http://twitter.com/breakingweather/statuses/901732158586445824,2017-08-27 09:04:34+00:00,original_tweet,breakingweather,19071682,2014,850247,True,2009-01-16T15:43:35.000Z,"State College, PA",photo,['http://pbs.twimg.com/media/DIOYnkDVYAA-1gU.jpg'],,yes,yes,yes,"22.72"" of rain has fallen in the past 24 hours at Clear Creek at Interstate 45 SE of downtown Houston, via @hcfcd:… https://t.co/8Q7YbcDZdn",AccuWeather,
1053,1053,1061,1061.0,901735119400009728,http://twitter.com/WeatherNation/statuses/901735119400009728,2017-08-27 09:16:20+00:00,original_tweet,weathernation,25531732,3851,129698,True,2009-03-20T16:42:05.000Z,,video,['https://video.twimg.com/ext_tw_video/901734918996115457/pu/vid/320x180/OwRTkO1cUhUd-O9G.mp4'],"Nashville, TN",yes,yes,yes,RADAR UPDATE: 4:15 AM CST. Heavy rain continues to flow in from the Gulf of Mexico. Major flooding occurring NOW.… https://t.co/aWS6JQ94LB,WeatherNation,
1054,1054,1062,1062.0,901735390410878976,http://twitter.com/GregPostel/statuses/901735390410878976,2017-08-27 09:17:25+00:00,original_tweet,gregpostel,872355266,682,42070,True,2012-10-10T19:14:44.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIObT_PWsAAmQ27.jpg'],,yes,yes,yes,"W/ parts of South TX having received up to 2 feet of rain already, &amp; perhaps 3 more feet coming, 60"" reports not un… https://t.co/te86gNOEtc",Greg Postel,
1055,1055,1063,1063.0,901737505950752769,http://twitter.com/NHC_Atlantic/statuses/901737505950752769,2017-08-27 09:25:49+00:00,original_tweet,nhc_atlantic,299798272,0,278310,True,2011-05-16T17:59:24.000Z,"Miami, FL",photo,['http://pbs.twimg.com/media/DIOdBICXoAAXyyH.jpg'],,yes,yes,yes,TS #Harvey is producing catastrophic flooding in SE Texas.  Nearly 20 in of rain has already been reported in the H… https://t.co/9PwVHhM8C2,NHC Atlantic Ops,
1056,1056,1064,1064.0,901737644148887552,http://twitter.com/Jdharden/statuses/901737644148887552,2017-08-27 09:26:22+00:00,original_tweet,jdharden,27323880,1508,2817,True,2009-03-28T22:32:53.000Z,"Houston, TX",photo,['http://pbs.twimg.com/media/DIOc8RRVAAAgI8s.jpg'],,yes,yes,no,Rain totals across Houston during the last 6 hours. More than 13 inches in some parts - nws data.    #txwx #houwx… https://t.co/fRvJreaqge,John D. Harden,
1057,1057,1065,1065.0,901741370158850052,http://twitter.com/GregPostel/statuses/901741370158850052,2017-08-27 09:41:10+00:00,original_tweet,gregpostel,872355266,682,42077,True,2012-10-10T19:14:44.000Z,"Atlanta, GA",photo,['http://pbs.twimg.com/media/DIOgkbJXUAAAOFA.jpg'],,yes,yes,yes,This could easily be one of the worst flooding disasters in U.S. History.  The heavy rain will last thru much of th… https://t.co/mqrRcxOMha,Greg Postel,
