tweet-id,tweet-id_trunc,tweet-created_at,tweet-text,tweet-url,tweet-type,tweet-time_harvey,tweet-rel_harvey,tweet-fore_harvey,user-id,user-name,user-screen_name,user-location,user-verified,user-followers,user-friends,user-scope,user-scope_loc,user-scope_nat,user-agency,user-agency_ind,user-agency_org,user-affiliation,user-scope_aff,media-type,media-urls,media-url_num,media-url1,media-url2,media-url3,media-url4,image-branding_off,image-branding_unoff,image-lang_english,image-lang_spanish,image-type_arrival,image-type_cone,image-type_conv-out,image-type_evac,image-type_key-msg,image-type_meso-disc,image-type_meso-disc_spc,image-type_meso-disc_wpc,image-type_model,image-type_other-fore,image-type_other-non-fore,image-type_prob,image-type_rain-fore,image-type_rain-out,image-type_riv-flood,image-type_spag,image-type_surge,image-type_text,image-type_threat-impact,image-type_trop-out,image-type_video,image-type_ww,image-type_ww_cone,image-type_ww_exp,image-type_ww_md,image-type_rain,image-type_conv,image-type_multi,image-type_sum,image-type,diffusion-rt_count,diffusion-qt_count,diffusion-combined_rt_qt_count,diffusion-reply_count,diffusion-rt_count_5m,diffusion-rt_count_10m,diffusion-rt_count_15m,diffusion-rt_count_30m,diffusion-rt_count_60m,diffusion-rt_count_120m,diffusion-rt_count_240m,diffusion-rt_count_360m,diffusion-combined_rt_qt_count_5m,diffusion-combined_rt_qt_count_10m,diffusion-combined_rt_qt_count_15m,diffusion-combined_rt_qt_count_30m,diffusion-combined_rt_qt_count_60m,diffusion-combined_rt_qt_count_120m,diffusion-combined_rt_qt_count_240m,diffusion-combined_rt_qt_count_360m,diffusion-qt_count_5m,diffusion-qt_count_10m,diffusion-qt_count_15m,diffusion-qt_count_30m,diffusion-qt_count_60m,diffusion-qt_count_120m,diffusion-qt_count_240m,diffusion-qt_count_360m,diffusion-reply_count_5m,diffusion-reply_count_10m,diffusion-reply_count_15m,diffusion-reply_count_30m,diffusion-reply_count_60m,diffusion-reply_count_120m,diffusion-reply_count_240m,diffusion-reply_count_360m
901501139623043074,901501139623043,2017-08-26 17:46:00+00:00,Tornado Warning continues for Evadale TX until 1:00 PM CDT ,https://t.co/zBfpLuMh2q,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,6806,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DILGghvW0AQq5qe.jpg,1,http://pbs.twimg.com/media/DILGghvW0AQq5qe.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),3,0,3,0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902267147463913472,902267147463913,2017-08-28 20:30:00+00:00,Tornado Warning continues for Fannett TX until 3:45 PM CDT ,https://t.co/dsBulg5I47,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7125,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIV_MBPW0AIoicc.jpg,1,http://pbs.twimg.com/media/DIV_MBPW0AIoicc.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902267139171786756,902267139171786,2017-08-28 20:30:00+00:00,Tornado Warning continues for Fannett TX until 3:45 PM CDT ,https://t.co/LbolmZXiGB,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63352,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIV_Lk_XkAEFcV0.jpg,1,http://pbs.twimg.com/media/DIV_Lk_XkAEFcV0.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901380684014653440,901380684014653,2017-08-26 09:47:00+00:00,"Tornado Warning continues for Fort Bend County, TX until 5:00 AM CDT ",https://t.co/fa1P4o8xPz,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62778,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIJY9CqXYAA_1aF.jpg,1,http://pbs.twimg.com/media/DIJY9CqXYAA_1aF.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901857163810889729,901857163810889,2017-08-27 17:21:00+00:00,"Tornado Warning continues for Galveston County, TX until 12:30 PM CDT ",https://t.co/L42xNSp6IB,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63228,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIQKT1vWsAEKCJw.jpg,1,http://pbs.twimg.com/media/DIQKT1vWsAEKCJw.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),9,0,9,0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901170316898177024,901170316898177,2017-08-25 19:52:00+00:00,"Tornado Warning continues for Galveston County, TX until 3:15 PM CDT ",https://t.co/1nX95L7Bj3,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62539,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIGZoC7XgAEWM96.jpg,1,http://pbs.twimg.com/media/DIGZoC7XgAEWM96.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),13,0,13,0,8.0,9.0,12.0,13.0,13.0,13.0,13.0,13.0,8.0,9.0,12.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901164032140476416,901164032140476,2017-08-25 19:27:00+00:00,"Tornado Warning continues for Galveston TX, Texas City TX, Bayou Vista TX until 2:45 PM CDT ",https://t.co/xvtP81DPeI,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62533,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIGT6QtXcAA-vwt.jpg,1,http://pbs.twimg.com/media/DIGT6QtXcAA-vwt.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),10,0,10,0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901188167717486593,901188167717486,2017-08-25 21:02:00+00:00,"Tornado Warning continues for Galveston TX, Texas City TX, La Marque TX until 4:15 PM CDT ",https://t.co/ioIBSGPYmG,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62568,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIGp3IvXcAA7_cs.jpg,1,http://pbs.twimg.com/media/DIGp3IvXcAA7_cs.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),17,0,17,0,14.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,14.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901185338667921409,901185338667921,2017-08-25 20:51:00+00:00,"Tornado Warning continues for Galveston TX, Texas City TX, La Marque TX until 4:15 PM CDT ",https://t.co/OLOxxR3zcH,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62562,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIGnSbmXUAMCcsy.jpg,1,http://pbs.twimg.com/media/DIGnSbmXUAMCcsy.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),10,0,10,0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,6.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902041741494190081,902041741494190,2017-08-28 05:34:00+00:00,"Tornado Warning continues for Groves TX, Port Neches TX, Bridge City TX until 12:45 AM CDT ",https://t.co/rdRbm19HuZ,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7034,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DISyLo0XoAAxIfg.jpg,1,http://pbs.twimg.com/media/DISyLo0XoAAxIfg.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902041734321987585,902041734321987,2017-08-28 05:34:00+00:00,"Tornado Warning continues for Groves TX, Port Neches TX, Bridge City TX until 12:45 AM CDT ",https://t.co/Syb8DWbHE3,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63349,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DISyLTQXkAUNcad.jpg,1,http://pbs.twimg.com/media/DISyLTQXkAUNcad.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),15,0,15,0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902283367265263616,902283367265263,2017-08-28 21:34:00+00:00,"Tornado Warning continues for Hayes LA, Bell City LA until 4:45 PM CDT ",https://t.co/REx3zwqTsm,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63351,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIWN8MLW4AEYgUk.jpg,1,http://pbs.twimg.com/media/DIWN8MLW4AEYgUk.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),8,0,8,0,2.0,5.0,6.0,7.0,7.0,8.0,8.0,8.0,2.0,5.0,6.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902283375016239105,902283375016239,2017-08-28 21:34:00+00:00,"Tornado Warning continues for Hayes LA, Bell City LA until 4:45 PM CDT ",https://t.co/twbHaztYDA,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7130,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIWN8nhV4AA2wd2.jpg,1,http://pbs.twimg.com/media/DIWN8nhV4AA2wd2.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901233698258989057,901233698258989,2017-08-26 00:03:00+00:00,Tornado Warning continues for Hoskins TX until 7:15 PM CDT ,https://t.co/yfVuNeiNhb,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,62612,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIHTRXDXcAMaBWF.jpg,1,http://pbs.twimg.com/media/DIHTRXDXcAMaBWF.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),7,0,7,0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901864695879147520,901864695879147,2017-08-27 17:51:00+00:00,"Tornado Warning continues for Humble TX, Porter Heights TX, Moonshine Hill TX until 1:00 PM CDT ",https://t.co/McOd2ucamY,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63247,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIQRKPYXoAEG0n5.jpg,1,http://pbs.twimg.com/media/DIQRKPYXoAEG0n5.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),16,0,16,0,10.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,10.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901862910368112640,901862910368112,2017-08-27 17:44:00+00:00,"Tornado Warning continues for Humble TX, Porter Heights TX, Moonshine Hill TX until 1:00 PM CDT ",https://t.co/N7oqtMsaAl,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63243,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIQPiWWW4AADFCD.jpg,1,http://pbs.twimg.com/media/DIQPiWWW4AADFCD.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),8,0,8,0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903760352512495618,903760352512495,2017-09-01 23:23:00+00:00,"Tornado Warning continues for Huntersville NC, Kannapolis NC, Salisbury NC until 7:45 PM EDT ",https://t.co/xYNCywkYRa,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63732,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIrNP87XoAEgPH0.jpg,1,http://pbs.twimg.com/media/DIrNP87XoAEgPH0.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),7,0,7,0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902141348454817797,902141348454817,2017-08-28 12:10:00+00:00,Tornado Warning continues for Iota LA until 7:30 AM CDT ,https://t.co/gXvkaRq5OP,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63342,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIUMxjWXoAAlIXR.jpg,1,http://pbs.twimg.com/media/DIUMxjWXoAAlIXR.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902141355807399936,902141355807399,2017-08-28 12:10:00+00:00,Tornado Warning continues for Iota LA until 7:30 AM CDT ,https://t.co/JVDQxTxkTO,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7054,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIUMyB6XYAE8H_e.jpg,1,http://pbs.twimg.com/media/DIUMyB6XYAE8H_e.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902096419921817600,902096419921817,2017-08-28 09:12:00+00:00,"Tornado Warning continues for Jefferson County, TX until 4:30 AM CDT ",https://t.co/S9s31JdTXy,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63342,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DITj6ZLWAAAKM-U.jpg,1,http://pbs.twimg.com/media/DITj6ZLWAAAKM-U.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),1,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902096429342216192,902096429342216,2017-08-28 09:12:00+00:00,"Tornado Warning continues for Jefferson County, TX until 4:30 AM CDT ",https://t.co/SKlgqXukqW,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7046,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DITj67CXoAAqcMh.jpg,1,http://pbs.twimg.com/media/DITj67CXoAAqcMh.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902667845854797824,902667845854797,2017-08-29 23:02:00+00:00,"Tornado Warning continues for Kinder LA, Edna LA until 6:15 PM CDT ",https://t.co/3fpa3rg4Zs,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63374,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIbrnwFW4AAOUOC.jpg,1,http://pbs.twimg.com/media/DIbrnwFW4AAOUOC.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),3,0,3,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902667852485971968,902667852485971,2017-08-29 23:02:00+00:00,"Tornado Warning continues for Kinder LA, Edna LA until 6:15 PM CDT ",https://t.co/L6zBytFRJD,original_tweet,1,1,1,590185677,NWS Lake Charles,nwslakecharles,"Lake Charles, Louisiana",True,7261,234,Local,1.0,0.0,Organization,0.0,1.0,NWS (Exp),Local NWS (Exp),single_photo,http://pbs.twimg.com/media/DIbroK3WsAEuIvw.jpg,1,http://pbs.twimg.com/media/DIbroK3WsAEuIvw.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),2,0,2,0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903736492748570627,903736492748570,2017-09-01 21:49:00+00:00,"Tornado Warning continues for Laurinburg NC, Wagram NC, East Laurinburg NC until 6:00 PM EDT ",https://t.co/DIY9CHliC4,original_tweet,1,1,1,2544227706,NWS Tornado,nwstornado,0,True,63731,0,National,0.0,1.0,Organization,0.0,1.0,NWS (Exp),National NWS (Exp),single_photo,http://pbs.twimg.com/media/DIq3jJTXgAA0MQf.jpg,1,http://pbs.twimg.com/media/DIq3jJTXgAA0MQf.jpg,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Watch/Warning (Exp),5,0,5,0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
